id,path,predicted_sentence,error_message,error_type
135,01087.wav,"Keyingi savolimiz, demak, data science kursimiz bo'ladi dedik, Xudo xohlasa. Bu international ko'rinishda, xalqaro ko'rinishda bo'ladi. Ya'ni mahalliy bozor uchun data science kurslarini mahalliylar uchun ochmaymiz.",,
136,01088.wav,"O'zi rejamiz misol uchun har yili kamida 1000 tadan mutaxassis tayyorlash, ya'ni mohir pulni ichini o'zida bir kamida 1000 ta odamni tayyorlashimiz kerak har yili.",,
137,01097.wav,"Koreyada o'qiydi, Koreyada ishlaydi, Toptal a'zosi ekan. Bunaqa dasturchilar kam demoqchiman.",,
138,01094.wav,"Ma'lum bir shartnoma tuzib, mohir pul uchun to'lovni ishga kirib, ma'lum bir vaqtda uzish imkoniyati ham bo'ladimi degan savolga, bunaqa imkoniyat hozircha yo'q, faqat bir martalik, oyma-oy bo'lib to'lash imkoniyati bor. Ya'ni biz sizni anaqaingizni, nima deydi, bu bizni",,
139,01089.wav,"Ingliz tili kursimiz o'zi narxi 1.5 million praktikum, lekin Mohir pul tarkibidagi o'qiydigan talabalarimizga biz bu kursni bepul beramiz. Demak, mana shu narsalar hammasi qo'shilib, demak, narx oshadi. Mana shunaqa.",,
140,01096.wav,"kursingiz bor, agar bo'lsa men uni sotib olmoqchiman. Nega aynan sizning o'quv kursingizni sotib olishim kerak degan savolga qisqacha qilib javob beraman. O'zbekistonda Qudrat akani shogirdlari hozir eng senior developerlar. U kishi chiqargan kurs bu C++.",,
141,01105.wav,"ingliz tili darrov bitadigan narsa emas. Sababdan doimiy ravishda o'qishingiz kerak bo'ladi. Xo'p, keyin bir xavfsizlik darslari haqida biz ma'lumot berdik Bekshoh, qayta-qayta savol beryapsiz bu haqida.",,
142,01101.wav,"Javaga esa Koreyada uzoq yil Samsung kompaniyasida ishlagan, hozir esa o'zini Koreyadagi startapini yurg'izadigan Shuhrat akani chaqirganmiz, Shuhrat aka Dehqonov.",,
143,01152.wav,"ishga kirishingizda ham qo'lingizda hujjat bo'ladi, kamida 4 oy siz tajribangiz bor bo'ladi. Shuning uchun bu yerda faqat naqd pulda bo'lib to'lash imkoniyati bor. Shartnoma qilinadi. Shu shartnoma bo'yicha ishlaymiz.",,
144,01110.wav,demak o'sha odam hozir butun jarayonni boshqarib mana shu loyihani ustida turgan odam o'sha AQSHdagi katta kompaniyada ishlaydigan odam. Nima uchun biz bunday qilganmiz? Nima uchun loyihaga AQSHdan,,
145,01188.wav,ko'p savollar takrorlangan savollar bu narsani o'tkazib yuboryapman. pastga tushaveramiz.,,
146,01155.wav,"Bizda mahorat deb, ko'p bola o'qiydi, 700-800 ta bola o'qiydi Koreyada. Undan tashqari yaqinda bir bolamiz ishga kirib ketdi Koreyaga. Bizda o'qib Koreyada data injener bo'lib kirib ketdi-da. Buni e'lon qilganmiz, oldinroq.",,
147,01194.wav,Rejamiz shu iyul-avgust oylarida asosiy rasmiy katta 300 ta talabani qabul qilish.,,
148,01160.wav,"Xo'p, minimum requirement'larni biz oldin tepada e'lon qilganmiz. Buni ko'rib olishingiz mumkin. Digital marketing kursi haqida ma'lumot berib o'tay. Buni hozir bu yerda ma'lumot bermaymiz. Digital marketing haqida alohida savol so'rasangiz bo'ladi bu savollar botimizda.",,
149,01190.wav,"Ho'p, endi boshlayotgan dasturchilarga qanday maslahat bera olasiz? Nimalarga e'tibor qaratish kerak? Demak, bu savolga ham juda ko'p javob berganmiz. Youtube kanalimizda ko'rishingiz mumkin. Siz endi boshlayotgan bo'lsangizga birinchi bizni o'zingizga yo'l xaritangizni tuzib oling. Yo'l xaritada nima o'rganasiz? Frontent bo'lsangiz frontentni o'qishda bizlarda mana praktika kurslarimiz bor.",,
150,01191.wav,"Yoshim 27da, asosiy ishimda ishlagan holda men oxirgi pulda qatnasha olamanmi? Agarda siz dasturchi bo'lsangiz yoki endi o'quv markaz tugatib, dasturlash sohasida bizning imtihonimizdan o'tsangiz, ishtirok etsangiz bo'ladi. Asosiy joyda ishlab turib ham, o'qib turib ham, biror joyda farqi yo'q.",,
151,01198.wav,"tushundim, agar Koreyada bo'lsangiz onlayn kurslar tavsiya qilaman, chunki bilmadim Koreyada qiynalasiz, Koreya tilida bo'lsa kerak kurslar. Yana bir qarang, ya'ni maslahatim onlaynda o'qib o'rganganingiz yaxshi. Arzonroq Koreyadagi kurslar. Yana bitta narsani aytaman.",,
152,01211.wav,"Python qachon qo'shiladi deyishdi. Python bo'yicha ham hozir to'g'risi hamma narsani qo'shib tashlashimiz mumkin, ya'ni mana shu testga bog'liq. Ko'ramiz qanchalik bo'ladi, qo'shiladi hammasi.",,
153,01233.wav,Muhammad Xalil va Ulug'bek Salijonovni ham kutyapmiz.,,
154,01199.wav,"nima deydi, obro'imizga reputatsiyamizga ham ijobiy ta'sir qilishi kerakda. Bizni maqsadimiz misol uchun sizlarni oddiy masalan o'quv markazlarida o'qitib chiqarib yuborish emas, masalan onlayn platformada o'qitib-o'qitib keyin pullarni olib chiqarib yuborish emas, unaqa maqsadimiz yo'q. Maqsadimiz sizlarni o'qitib ishga joylash.",,
155,01206.wav,"Har hafta, demak, albatta mentor bilan uchrashuv bo'ladi. Bir haftalik qilingan ishlarni hisoboti bo'ladi. Mentor sizni kodlaringizni ko'rib bevosita Zoom orqali siz bilan muloqot qiladi. Bu demak 12 haftalik programmamiz.",,
156,01223.wav,"Ikkinchi keyingi qabulimizda misol uchun birdaniga masalan, xudo xohlasa harakat qilamiz, bir kamida bir to'rtta yo'nalish bo'yicha qabul qilamizda. Umuman olganda har bir yo'nalish bo'yicha yilda uchta qabul bo'ladi.",,
157,01229.wav,"larga tushiramiz va u yerda siz hamma loyihalarni qadamlarini bajarishingizga to'g'ri keladi va bu jarayon ichida albatta sizni nazorat bo'ladi. Har kunlik stand-up deyiladi bu, stand-up degani har kunlik qisqa-qisqa majlislar, nima ish qilganingizni bir kun oldin nima ish qilganingizni aytib berasiz hammaga, o'sha guruhingizga.",,
158,01249.wav,"juda ham muhim ko'nikmalardan ekan. Bunga qanday qilib erishiladi? Demak, o'zingizni o'zingizni ustingizda ishlaysiz.",,
159,01236.wav,"Ba'zi bir savollar biz blok ko'rinishida ham javob beryapmiz. Masalan, algoritmlar haqida savol berishdi, pastroqda qiynalyapman, maslahat bering. Ko'proq tajriba qiling, algoritmlarni o'rganishga harakat qiling. Maktabda yaxshi matematika o'qimagan bo'lsangiz, qaytib o'qisangiz ham bo'ladi vaqt ajratib, masalan, 4 oy, 5 oy, 6 oy.",,
160,01247.wav,"Xo'sh, demak, ingliz tilida bu team working deb ataladi. Odatda, demak, siz ertaga bir kompaniyaga ishga kirasizmi yoki bir o'zingiz boshliq bo'lasizmi, sizda katta loyiha bo'ladi. Bu loyihani ustida, demak, beshta-o'nta dasturchi bir vaqtning o'zida ishlaydi.",,
161,01263.wav,vaqt chegarasini qo'yishni bilish kerak. Umuman olganda mana bu katta vazifani kichkina o'sha vazifalarga bo'lishni bilish kerak va mana shu demak yo'nalishni to'g'ri aniqlashni bilish kerak. Mana shu loyihamizni vaqtida tugatish uchun nimalar qilishimiz kerak. Bu narsa o'sha time management deyiladi.,,
162,01280.wav,"O'zbek mulohazat bo'lishi mumkin yuzma-yuz, onlaynda va hokazo. Turli tillarda bo'lishi mumkin rus tilida, ingliz tilida, o'zbek tilida bo'lishi mumkin.",,
163,01250.wav,"Bu, demak, siz yangi dasturchi ekanligingizda, albatta, shunday bo'lasiz va bu tabiiy, lekin vaqt o'tishi bilan siz bu bosqichdan chiqib ketishingiz kerak, ya'ni siz endi o'zingiz muammolarga yechim taklif qilishni o'rganishingiz kerak. Mana shu narsa, demak, o'sha tanqidiy fikrlash, ya'ni critical thinking deyiladi.",,
164,01300.wav,"join, please join us. We have about 2000 members right now, a little over 2000, and we only three",,
165,01283.wav,"U yog'ini o'qishni bitirgandan keyin o'ylab ko'ramiz. Tushunarli, rahmat kattakon javobingiz uchun.",,
166,01293.wav,"farqini sezmaysiz. Masalan, professorlaringiz ham ayol kishi. Katta-katta kompaniyalarga maslahatchi bo'lib ham ishlashadi industriyadagi. Bu yoqda trener professor hamda.",,
167,01273.wav,"tayyor bo'lishi kerak. Ya'ni moslashuvchan bo'lishi kerak. Bu juda ham muhim sifatlardan ekan. Moslashuvchan odamlarni, demak faoliyati ham uzoqqa cho'ziladi. A keng dunyoqarash deganda esa, o'sha boshqa odamlarni ham fikrini, demak ko'rish, ularni fikrini qabul qilish tushuniladi.",,
168,01291.wav,berayotgan o'qitayotgan fanlari eng haligi hard core software engineering eng haligi problemasi tiqilib yotgan anaqada masalan program distributed systems chuqur anaqada chuqur ularda shu haligi,,
169,01346.wav,"Assalomu alaykum, yurgan.",,
170,01325.wav,"Thank you so much. See you guys. Good luck. Good luck. Okay. Photo, yes, maybe. But maybe just individual.",,
171,01302.wav,"For my companies, so easy. Fit is cultural fit. Like, sometimes some people are performers, right? I actually don't need performers. I need smart people. In Sweden, we only, when I worked in Stockholm, we only worked for like till 4:00 p.m.",,
172,01327.wav,"A lot of people say, you know, I'm perfect. I never failed or just keep silent or just like don't say anything. That's right away red sign for us, red alert, right? Something is wrong. Everybody fails. Nobody's perfect. Bring that story.",,
173,01348.wav,"You know this one, right? Yeah. Keep silent. Okay, so two doors and two guardians. One guardian is always saying the truth, another one is always lying. Simple like that.",,
174,01358.wav,"Improve your master ship, improve your expertise. When you finish learning at your university or at school, it doesn't end. You have to study your entire life obviously till you die, because things change so quickly. You'll be, you know, if you slow down a little bit, you're out.",,
175,01356.wav,"I want to give this not this one. It's useless for you because it's like a clicker. This pen, okay? Because I think the lady, okay? I know you, you've been there, you know all my stuff. You might even have my pen somewhere. Thank you.",,
176,01376.wav,"right and then you change your stuff. Oh, by the way, when it comes to resume, I forgot to mention one thing. Today, in global companies, nobody sees your resume anymore, right? It's robots. The ATS system. ATS stands for applicant tracking system.",,
177,01402.wav,"And then did you kind of go there and search? Fourth is glassdoor.com. It's like glass door, right? .com. It's a website that reviews other companies.",,
178,01457.wav,project gonna help people.,,
179,01404.wav,"And the last something engagement elements, AMP stands for autonomy, mastery, purpose. Make sure you are autonomous, independent, so we don't have to hold your hand. Okay? Make sure that you are able to do things on your own.",,
180,01384.wav,especially now with AI with a mail with all this chat GPT stuff you have to really develop learn how to do prompting you know prompt it's a new profession by the prompt make a prompt engineer prompter the prompt creator the different titles now but people hire prompters.,,
181,01443.wav,just give it to you because you agreed to work for them because there is a war for talent. Used to be now it's different. Now they are laying off people you notice right? News 1000 people out. Google 900 people out. laying off people.,,
182,01474.wav,to increase your self awareness self confidence.,,
183,01446.wav,"last semester, so I'm a senior student. And also I work as data analyst at space agency. Okay. Can you tell us about your journey to becoming a data analyst and how you got involved in this field?",,
184,01469.wav,"choosing between some ideas, you can discuss who likes which idea, what are the advantages and disadvantages, what would be better for people. And yeah, communication is key. Yeah.",,
185,01482.wav,And then we came back to Uzbekistan and then we launched in the,,
186,01477.wav,"And then to up, yeah up 12 km up and then it had to like come somewhere like",,
187,01519.wav,"Akinadix, we were in the right one flow. Yes, yes. So, yeah, it's cool. Thank you.",,
188,01487.wav,"In the past that you've chosen. So you are like, so I am winning, it means like I am on the right track. I'm going on the right track. So like there's nothing I should change about myself. So it's like perfect. So it was like the most rewarding part.",,
189,01522.wav,"Wow, cool idea. Let me write it. specific problem because nobody thought about it to to give a solution for this problem because it seems trivial.",,
190,01546.wav,"Yes. So yeah, it's cool. Thank you.",,
191,01550.wav,o'qishni boshlashdi ular o'xshayapti. Ana endi mohir devda,,
192,01527.wav,"Hello. Yeah, I am. Yes. Yeah, cool. What are some of the most reverting aspects of participating in hackathons and how have this experience influenced your career trajectory and personal growth?",,
193,01534.wav,"You cannot like spend at least a day on your idea creation, then you must probably end up with something really not necessarily for people and that's really bad. So with my teams",,
194,01562.wav,bo'lsak o'ziga ham kelajagi ham katta foyda bo'ladi diplomga,,
195,01544.wav,of innovative world where everything is already has been done and you have to like find something that people haven't thought about is really hard.,,
196,01551.wav,ishlarini qilish darajasiga chiqadi. Ya'ni junior darajasiga chiqishda biz kafolat beramiz deymiz. Agar shu darajaga chiqmasa biz mutlaqo pulini qaytarib beramiz deymiz. Ketgan vaqti uchun ham uzr so'raymiz keyin.,,
197,01553.wav,"juda ko'p vebinarlar tashkillashtiramiz. Nima uchun desa agar, bu vebinarlar muammolarni yechadi. Ya'ni bolalarda to'siqlar bor, qanaqadir bir tushunmovchiliklar bor, tumanlar bor deymiz. O'sha muammolarni yechadi.",,
198,01570.wav,"Deyman, hozir shuni aytayapman-da. Men ham universitetga kelgandan keyin o'zimni sohamni, eng yomon tomoni universitetda yo'nalish tanlab",,
199,01554.wav,"Bu bola o'sha joyda, undan tashqari bizni Mohirdevda co-founder, ya'ni ham ta'sischi loyihani o'zi ko'taryapti. Misol, anaqada o'sha yangi platformani, portalni. Bu bolani vebinarlari juda muhim bo'ladi. O'sha vebinarlarni tashkil, shu ko'rinishda vebinarlarni tashkillashtiramiz.",,
200,01587.wav,"yoki oddiy misol, eng juda primitiv talablardan bittasi hamma tashkilotlarda ishlatiladigan, masalan, Windows operatsion tizimi.",,
201,01564.wav,"Baribir kirganingizga yarasha arziydigan narsa, yo'q arziydigan narsa obezatelni bo'lgan, lekin ko'ryapsizmi masalan, agar IT sohasiga ketmoqchi bo'lganimda, balki men boshqacharoq yo'nalish tanlardim, yoki men balki chetga harakat qilardim.",,
202,01590.wav,"masalan, davlat ob'yektlarida va boshqalarda ularni hammasidan sertifikatsiyadan o'tkazish kerak. Ya'ni shu ichida hech qanaqa, masalan,",,
203,01598.wav,keyin audit o'sha tekshiruvchilar ham o'sha standart bo'yicha tekshirish kerak-da.,,
204,01592.wav,"o'tkazilishi kerak deyilgan, lekin boya aytganingizdek u qanchalik darajada chuqur, misol uchun men xabarim yo'q. U o'sha narsani bir aniqlashtirish kerak, balki anaqalari bordir.",,
205,01572.wav,"Unaqa bo'lmaslik kerak ekan-da. Masalan, ota-onalar ham tushunish kerak ekan. Masalan, meni ota-onam hamma narsani tushunardi. Menda o'zimda fikr shunaqa bo'lgan. Bir-ikki yil, birinchi yil kirolmaganman, ikkinchi yil ham kirolmadim. Bo'ldi, men o'qish men uchun mumkin emas. Menda shunaqa bir qolib bo'lib paydo bo'lib qolgan-da, ramka bo'lib qolgan. O'zi unaqa bo'lishi kerak emas ekan-da.",,
206,01588.wav,"Shundoq mana ko'chirib qabul qilganmiz. Masalan, mayli ko'chirib qabul qilish o'zi tartibi ham shunaqa. Masalan, boshqa davlat standartini olib, ko'chirib o'zingizniki qilishingiz mumkin. Shunaqa nimasi bor. Aynan boyagi audit qiladiganlar o'sha standartlardan foydalanmaydi.",,
207,01612.wav,"boyagi haligi axborot xavfsizligiga tahdidlar dedik-ku biz, ugroza informatsionniy bezopasnosti deymiz, ichki tahdidlar bor. Ichki tahdidlarda inson faktori, masalan, inson faktori o'sha yerda ishlaydigan",,
208,01613.wav,"va endi bu narsa o'sha davlatlar darajasida hozir aytdik, davlatlar o'rtasida, demak, kiber armiya davlatlarda kiber armiya degan narsalar bo'linmalar tashkil qilishni boshladi.",,
209,01614.wav,"va men Youtube'ga do'st berib qo'yishim sababi video montaj bo'lib bo'lgandan keyin avtomat o'zi Youtube'ga ham yuklab qo'yadi. Shu narsaga bular do'st bergan va bu orqali xakerlar bularni Youtube account'larini o'g'irlagan, o'g'irlagan, o'chirib tashlagan, hamma ma'lumotni o'chirib tashlagan, misol uchun.",,
210,01609.wav,"DDoS atakaga bo'ladi. DDoS atakaga kim istochnik? Ta'siri bitta O'zbekiston. U O'zbekistondagi xakerlar emas, ya'ni bu O'zbekistondagi mana shu qurilmalar hammasi jert, ya'ni qurbon bo'lib turibdi. Bizlar nima qilganmiz? Hamma foydalanuvchi o'sha torrent trekerlardan hammasidan litsenzionniyini, demak",,
211,01633.wav,any other recommendations so what do you think girls or women can do can be leaders I mean like again it's for both genders.,,
212,01620.wav,"sizlarni o'sha markazlarida ham resurs jalb qilinmagan tarzda suryapsizlar, o'sha yerda misol uchun faraz qiling, o'sha axlat qasuga shug'ullanadigan bitta tashkilotda deylik.",,
213,01642.wav,"Okay, first of all, it's this and do you regret that you chose IT? Okay, let me start.",,
214,01639.wav,lucky to have a family where I don't know all those terms to be honest and that's a bad part of me as well like I don't know traditions that's why I'm not limited by them but I I think,,
215,01636.wav,"Yes, you are the best. Yeah. Thank you. Thank you.",,
216,01691.wav,and can you,,
217,01656.wav,"Everyone has a very supportive parents, but if they don't, they have to also look. They have to look at themselves as well.",,
218,01694.wav,What can I learn from this?,,
219,01678.wav,It's very sad that we question universities. It's super sad and the reason is because,,
220,01706.wav,"It does lead to leadership roles as well. Yeah. Yeah. So next. No, no, no, no, no.",,
221,01674.wav,I thought like why not to apply to teaching and so I did at the very beginning it was very tough but then then gradually it became better and I started to enjoy it and I I think I owe a lot of,,
222,01751.wav,Jahongirdek o'sha jango loyihalar qilish va hokazolarni yangi-yangi kontent bo'ladi. Kontent yangi qo'yiladi.,,
223,01757.wav,"Disclaimer ham aytib o'tishim kerak, ya'ni bitta-ikkita ogohlantirish ham aytib o'tishim kerak. Albatta, hech kim 100% kafolat bera olmaydi o'sha ishga yoki internshipga kirishingizga, chunki hammasi o'zingizga bog'liq, yaxshi o'zlashtirishingizga",,
224,01765.wav,,,
225,01700.wav,Kopskool conference in Uzbekistan and people were coming to Uzbekistan from different countries to to give their speeches. I think that was my best the best project that I was involved in and I really love and appreciate the founder.,,
226,01782.wav,junior sifatida junior bo'ladi. Avvalambor o'quvchini o'ziga bog'liq. Harakat qilamiz strong junior qilishga.,,
227,01812.wav,"vaqtingizni rozi bo'lasizlar, sog' bo'lasizlar, salomat bo'lasizlar. Aka",,
228,01846.wav,"Meni o'zimni oldin proyektlarim bor edi. Masalan, oddiygina hozir ko'rsataman.",,
229,01795.wav,keyingi database database biz post ko'rsatib beramiz. SQL join functionlar shu database darslarimiz va database darslarimizni,,
230,01808.wav,"narsa emas, siz agar yaxshi injener bo'lib kelajakda yaxshi kompaniyalarda ishlamoqchi bo'lsangiz agar, Google-ni tark etsangiz misol, siz Google-ga yetib borguningizcha bir ancha yo'l bosib o'tasizda kompaniyalarda ishlab boshqa.",,
231,01798.wav,"keyin algoritmlarni yaxshi bilishingiz kerak deyil, deb aytdi. Ya'ni siz Google'ga kirasiz, deb biz anaqa qilmadik. Siz algoritmlarni yaxshi bilishingiz kerak Google'ga kirish uchun. Sizmi u yoki boshqa injenerlarmi, boshqa dasturchimi, farqi yo'q. Algoritmlarni yaxshi bilish kerak va dasturlash tillaridan qaysi birlarinidir yaxshiroq bilish kerak degan bir talablar qo'yiladi.",,
232,01851.wav,"Ozgina nima deydi, qiyinchilik bo'lsa, hech narsa oson bilan, osonlik bilan erishilmaydi-da. Rostiga shu narsa yoqsa ham, ozgina qiyinchilik bo'lsa, ozgina chidash kerak deb o'ylayman. Srazu give up qilib yubormaslik kerak, bu menga yoqmas ekan, demaslik kerak-da.",,
233,01853.wav,"Let's not talk about the names. Qizlar orasida gap bo'ladi. Xo'p. U yerda juda kam vaqt ishlaganman, chunki project tayyor bo'lmagan. Nima xohlashayotganini o'zlari yaxshi bilishmagan. I was constantly waiting and I was not moving forward, potomushto komanda juda kichkina bo'lgan, still I didn't have a good mentor.",,
234,01869.wav,,,
235,01862.wav,"Bu anavi, oport kecha oport chetini olganman, ya'ni o'zim o'ylamaganman, shu flaterda nimadir ish qilaman deb. O'zi just oport chetini aytdi. Sherigizni ismini aytib o'ting, shu yerda qiziq bo'ladi. O'zi uni konsentsiz buni aytsam, normalni bo'lardimi?",,
