id,path,text_spt,text_original,ref_normalized,hyp_normalized,wer,sequence_similarity,duration,sentence_checked
31,05194.wav,"Endi undan keyingisi, albatta bu ixcham jadvallar hisoblanadi va bu kichkinaroq joy egallash uchun mo'ljallangan va buning uchun biz table-sm klassdan foydalanib, bu sm small degani, mana ko'rishinglar mumkin, endi jadvallarimiz ancha ixcham ko'rinishga keldi.","Endi undan keyingisi, albatta bu ixcham jadvallar hisoblanadi va bu kichkinaroq joy egallash uchun mo'ljallangan va buning uchun biz table SM classdan foydalanib, bu SM small degani, mana ko'rishinglar mumkin, endi jadvallarimiz ancha ixcham ko'rinishiga keldi.",endi undan keyingisi albatta bu ixcham jadvallar hisoblanadi va bu kichkinaroq joy egallash uchun mo'ljallangan va buning uchun biz table-sm klassdan foydalanib bu sm small degani mana ko'rishinglar mumkin endi jadvallarimiz ancha ixcham ko'rinishga keldi,endi undan keyingisi albatta bu ixcham jadvallar hisoblanadi va bu kichkinaroq joy egallash uchun mo'ljallangan va buning uchun biz table sm classdan foydalanib bu sm small degani mana ko'rishinglar mumkin endi jadvallarimiz ancha ixcham ko'rinishiga keldi,0.1143,0.9472,17.84,"Endi undan keyingisi, albatta bu ixcham jadvallar hisoblanadi va bu kichkinaroq joy egallash uchun mo'ljallangan va buning uchun biz table-sm klassdan foydalanib, bu sm small degani, mana ko'rishinglar mumkin, endi jadvallarimiz ancha ixcham ko'rinishga keldi."
1452,03613.wav,"rasm olib kelib beradigan plaginlar ham bor. Bir xil anaqqa dizaynlarni ko'rsangiz, hamma yoq bir xil rasm, bir xil tekst, lorem yozib berishadi. U narsa","rasm olib kelib beradigan plaginlar ham bor. Bir xil anaqa dizaynlarni ko'rsangiz, hamma yoqqa bir xil rasm, bir xil tekst, loremlar yozib tashishadi. U narsa",rasm olib kelib beradigan plaginlar ham bor bir xil anaqqa dizaynlarni ko'rsangiz hamma yoq bir xil rasm bir xil tekst lorem yozib berishadi u narsa,rasm olib kelib beradigan plaginlar ham bor bir xil anaqa dizaynlarni ko'rsangiz hamma yoqqa bir xil rasm bir xil tekst loremlar yozib tashishadi u narsa,0.16,0.9568,13.477375,"rasm olib kelib beradigan plaginlar ham bor. Bir xil anaqa dizaynlarni ko'rsangiz, hamma yoqqa bir xil rasm, bir xil tekst, loremlar yozib tashlashadi. U narsa"
1099,18721.wav,YouTube kabi platformani yaratish uchun Android dasturlash bilish yetarlimi deb savol beribdilar.,"Youtube kabi platformani yaratish uchun Android dasturlash bilish yetarlimi deb savol beribdilar.
Komanda kerak.",youtube kabi platformani yaratish uchun android dasturlash bilish yetarlimi deb savol beribdilar,youtube kabi platformani yaratish uchun android dasturlash bilish yetarlimi deb savol beribdilar komanda kerak,0.1667,0.932,8.965375,YouTube kabi platformani yaratish uchun Android dasturlash bilish yetarlimi deb savol beribdilar. Komanda kerak.
217,14713.wav,"E'tibor bergan bo'lsalaring, ekranim uje yana toppa-toza bo'lib qoldi. Mana hozir mavjud aktiv gruppalarga kirsam, SMM dizayn bo'yicha ikkinchi gruppa ham ochilibdi, mana ikkinchi gruppa ketyapti.","Eʼtibor bergan boʻlsalaring, ekranim uje yana toptoza boʻlib qoldi. Hm. Mana hozir mavjud aktiv gruppalarga kirsam, SMM dizayn boʻyicha ikkinchi gruppa ham ochilibdi-ku, mana ikkinchi gruppa ketyapti mana.",e'tibor bergan bo'lsalaring ekranim uje yana toppa-toza bo'lib qoldi mana hozir mavjud aktiv gruppalarga kirsam smm dizayn bo'yicha ikkinchi gruppa ham ochilibdi mana ikkinchi gruppa ketyapti,e'tibor bergan bo'lsalaring ekranim uje yana toptoza bo'lib qoldi hm mana hozir mavjud aktiv gruppalarga kirsam smm dizayn bo'yicha ikkinchi gruppa ham ochilibdi-ku mana ikkinchi gruppa ketyapti mana,0.1538,0.9641,17.893375,"E'tibor bergan bo'lsalaring, ekranim uje yana top-toza bo'lib qoldi. Mana hozir mavjud aktiv gruppalarga kirsam, SMM dizayn bo'yicha ikkinchi gruppa ham ochilibdi, mana ikkinchi gruppa ketyapti."
1399,06847.wav,"Yo'q, menimcha o'qishni aytganlar, o'qishni saytdan bemalol kurs tanlab ma'qul kelganda o'qishlari mumkin-u. Ish tomonlama qaraydigan bo'lsak, hozir Mahordevda yoki umuman olganda ishxonada ishlamoqchi bo'lganlarga nima narsalarni tavsiya qila olasiz? Savol qaytarib yuborasizmi?","Yo'q, menimcha o'qishni aytganlar, o'qishni endi saytdan bemalol kurs tanlab, ma'qul kelganda o'qishlari mumkin-u. ish tomonlama qaraydigan bo'lsak, hozir Mohirdevda yoki umuman olganda ishxonada ishlamoqchi bo'lganlarga nima narsalarni tavsiya qila olasiz?
Xo'p, savolni qaytarib yuborasizmi?",yo'q menimcha o'qishni aytganlar o'qishni saytdan bemalol kurs tanlab ma'qul kelganda o'qishlari mumkin-u ish tomonlama qaraydigan bo'lsak hozir mahordevda yoki umuman olganda ishxonada ishlamoqchi bo'lganlarga nima narsalarni tavsiya qila olasiz savol qaytarib yuborasizmi,yo'q menimcha o'qishni aytganlar o'qishni endi saytdan bemalol kurs tanlab ma'qul kelganda o'qishlari mumkin-u ish tomonlama qaraydigan bo'lsak hozir mohirdevda yoki umuman olganda ishxonada ishlamoqchi bo'lganlarga nima narsalarni tavsiya qila olasiz xo'p savolni qaytarib yuborasizmi,0.1212,0.9677,19.6,
774,00280.wav,"Ho'p, endi ish bo'yicha so'rabdilar. O'zbekistonda junior kvichilarga vakansiyalar bormi? Ha, albatta, kam emas, bor albatta, lekin birinchi o'rinda siz biror bir kompaniyaga borishingizdan oldin o'zingiz","Xo'p, endi ish bo'yicha so'rabdilar. O'zbekiston kompaniyalarida junior QA ishlarga vakansiyalar bormi? ha albatta, kam emas. Bor albatta. Lekin birinchi o'rinda siz biror bir kompaniyaga borishingizdan oldin o'zingiz",ho'p endi ish bo'yicha so'rabdilar o'zbekistonda junior kvichilarga vakansiyalar bormi ha albatta kam emas bor albatta lekin birinchi o'rinda siz biror bir kompaniyaga borishingizdan oldin o'zingiz,xo'p endi ish bo'yicha so'rabdilar o'zbekiston kompaniyalarida junior qa ishlarga vakansiyalar bormi ha albatta kam emas bor albatta lekin birinchi o'rinda siz biror bir kompaniyaga borishingizdan oldin o'zingiz,0.1923,0.6029,18.544,
961,04640.wav,"Lekin yaxshi eshitilyapti ovozingiz. Men savollarni chiqarib turaman. Assalomu alaykum, salomatmisizlar? Assalomu alaykum. O'sha rezume qaysi tilda bo'lgani yaxshi deb savol beribdilar. O'ke. Rezume endi sal uzilishlar bilan bo'layotgan ekan unda.","Lekin yaxshi eshitilyapti ovozingiz.
Men savollarni chiqarib turaman. Assalomu alaykum, salomatmisizlar?
Assalomu alaykum.
O'sha rezume qaysi tilda bo'lgani yaxshi deb savol beribdilar.
Okay.
a rezume Menda sal uzilishlar bilan bo'layotgan ekan unda.
Mhm.",lekin yaxshi eshitilyapti ovozingiz men savollarni chiqarib turaman assalomu alaykum salomatmisizlar assalomu alaykum o'sha rezume qaysi tilda bo'lgani yaxshi deb savol beribdilar o'ke rezume endi sal uzilishlar bilan bo'layotgan ekan unda,lekin yaxshi eshitilyapti ovozingiz men savollarni chiqarib turaman assalomu alaykum salomatmisizlar assalomu alaykum o'sha rezume qaysi tilda bo'lgani yaxshi deb savol beribdilar okay a rezume menda sal uzilishlar bilan bo'layotgan ekan unda mhm,0.129,0.8247,18.384,"Lekin yaxshi eshitilyapti ovozingiz. Men savollarni chiqarib turaman. Assalomu alaykum, salomatmisizlar? Assalomu alaykum. O'sha rezyume qaysi tilda bo'lgani yaxshi deb savol beribdilar. Okay. Rezyume endi sal uzilishlar bilan bo'layotgan ekan unda."
756,00046.wav,"va qavs ichida aytyapman, murojaat qilayotganda ""open name"" so'zini yuboring.","so'raladi va qavs ichida aytyapman, murojaat qilayotganda Open M so'zini yuboring.",va qavs ichida aytyapman murojaat qilayotganda open name so'zini yuboring,so'raladi va qavs ichida aytyapman murojaat qilayotganda open m so'zini yuboring,0.2,0.915,7.824,
1068,06459.wav,"ingliz ham ozgincha bo'lsa ham bilishinglar kerak. Chunki bu ham sizlarni shansinglarni plus, ya'ni oshiradi. Ya'ni ozgincha bilsanglar, ya'ni dokumentatsiyani o'qishi, xatoinglarni topishinglarni bilsanglar ham shu narsa kifoya. Ya'ni uje bizlarda","Ya'ni englishni ham ozgincha bo'lsa ham bilishinglar kerak. Chunki bu ham sizlarni shansinglarni plyus ya'ni oshiradi. Ya'ni ozgincha bilsanglar, ya'ni dokumentatsiyalarni o'qishni, xatoyinglarni topishinglarni bilsanglar ham shu narsa kifoya. Ya'ni uje bizlarda",ingliz ham ozgincha bo'lsa ham bilishinglar kerak chunki bu ham sizlarni shansinglarni plus ya'ni oshiradi ya'ni ozgincha bilsanglar ya'ni dokumentatsiyani o'qishi xatoinglarni topishinglarni bilsanglar ham shu narsa kifoya ya'ni uje bizlarda,ya'ni englishni ham ozgincha bo'lsa ham bilishinglar kerak chunki bu ham sizlarni shansinglarni plyus ya'ni oshiradi ya'ni ozgincha bilsanglar ya'ni dokumentatsiyalarni o'qishni xatoyinglarni topishinglarni bilsanglar ham shu narsa kifoya ya'ni uje bizlarda,0.1935,0.9459,17.413375,"ya'ni inglizchani ozgincha bo'lsa ham bilishinglar kerak. Chunki bu ham sizlarni shansinglarni plyus, ya'ni oshiradi. Ya'ni ozgincha bilsanglar, ya'ni dokumentatsiyalarni o'qishni, xatoinglarni topishinglarni bilsanglar ham shu narsa kifoya. Ya'ni uje bizlarda"
980,04792.wav,"qiyin bo'ladi. Moliyaviy tarafini eplasa bo'ladi, bilimni ham boshqa odamdan topsangiz bo'ladi, balkim eshitish ham, lekin qanaqadir baribir sizni eshitishlari kerak. Tushunishmasa ham shu eshitib turishsa deyman. Tushunarli, rahmat.","qiyin bo'ladi. Moliyaviy tarafini eplasa bo'ladi. bilim ham boshqa odamdan topsangiz bo'ladi. Balkim eshitsa ham, lekin qanaqadir baribir sizni eshitishlari kerak. Tushunishmasa ham shu eshitib turishsa deyman. Mhm. Tushunarli. Rahmat.",qiyin bo'ladi moliyaviy tarafini eplasa bo'ladi bilimni ham boshqa odamdan topsangiz bo'ladi balkim eshitish ham lekin qanaqadir baribir sizni eshitishlari kerak tushunishmasa ham shu eshitib turishsa deyman tushunarli rahmat,qiyin bo'ladi moliyaviy tarafini eplasa bo'ladi bilim ham boshqa odamdan topsangiz bo'ladi balkim eshitsa ham lekin qanaqadir baribir sizni eshitishlari kerak tushunishmasa ham shu eshitib turishsa deyman mhm tushunarli rahmat,0.1034,0.9002,16.8906875,
927,14361.wav,"Organizm o'zi yo'g'ota oladi. Masalan, ertalab oshga borishim kerak, 4 da turishim kerak, bo'ldi, soat 3 da men uyg'onaman. U narsa bor. Muammo","organizm o'zi uyg'ota oladi. Masalan, ertalab oshga borishim kerak, to'rtda turishim kerakmi, bo'ldi, soat uchda uyg'onaman. Bu narsa bor. Muammo...",organizm o'zi yo'g'ota oladi masalan ertalab oshga borishim kerak to'rtda turishim kerak bo'ldi soat uchda men uyg'onaman u narsa bor muammo,organizm o'zi uyg'ota oladi masalan ertalab oshga borishim kerak to'rtda turishim kerakmi bo'ldi soat uchda uyg'onaman bu narsa bor muammo,0.1905,0.964,9.36,"Organizm o'zi uyg'ota oladi. Masalan, ertalab oshga borishim kerak, 4 da turishim kerakmi, bo'ldi, soat 3.5 da uyg'onaman. Bu narsa bor. Muammo"
355,16892.wav,"siz aytganday xalqaro ilmi, ingliz tili baza bo'lganligi uchun, demak ular ingliz tilini bilsa, matematika ikkinchi o'rinda tushib qolibdi. O'zimda matematika birinchi o'rinda bo'lgan, chunki ingliz tilini juda kech o'rganganman. Ya'ni ingliz tilini","Ha, siz aytgandek xalqaro ilmni, ingliz tili baza boʻlganligi uchun, demak ular ingliz tilini bilsa, matematika ikkinchi oʻringa tushib qolyapti. Oʻzimda matematika birinchi oʻrinda boʻlgan. Chunki ingliz tilini juda kech oʻrganganman. Ya'ni ingliz tilini",siz aytganday xalqaro ilmi ingliz tili baza bo'lganligi uchun demak ular ingliz tilini bilsa matematika ikkinchi o'rinda tushib qolibdi o'zimda matematika birinchi o'rinda bo'lgan chunki ingliz tilini juda kech o'rganganman ya'ni ingliz tilini,ha siz aytgandek xalqaro ilmni ingliz tili baza bo'lganligi uchun demak ular ingliz tilini bilsa matematika ikkinchi o'ringa tushib qolyapti o'zimda matematika birinchi o'rinda bo'lgan chunki ingliz tilini juda kech o'rganganman ya'ni ingliz tilini,0.1515,0.4929,15.6106875,"siz aytgandek xalqaro ilmni, ingliz tilida baza bo'lganligi uchun, demak ular ingliz tilini bilsa, matematika ikkinchi o'rinda tushib qolyapti. O'zimda matematika birinchi o'ringa bo'lgan, chunki ingliz tilini juda kech o'rganganman. Ya'ni ingliz tilini"
1627,20275.wav,Ha bu yerda ishga tushirilganda lokal host misol uchun mana bu portda yuritilsin degan mana bu nima tushunchaki sozlamalar desa ham bo'ladi.,"Ha bu yerda ishga tushirilganda localhost, misol uchun mana bu portda yuritilsin degan mana bu nimalar, shunchaki sozlamalar desa ham bo'ladi.",ha bu yerda ishga tushirilganda lokal host misol uchun mana bu portda yuritilsin degan mana bu nima tushunchaki sozlamalar desa ham bo'ladi,ha bu yerda ishga tushirilganda localhost misol uchun mana bu portda yuritilsin degan mana bu nimalar shunchaki sozlamalar desa ham bo'ladi,0.1818,0.9712,18.3200625,Ha bu yerda ishga tushirilganda lokal host misol uchun mana bu portda yuritilsin degan mana bu nimalar shunchaki sozlamalar desa ham bo'ladi.
1020,02153.wav,masshtabiga bog'liq avvalo va yo'nalishiga bog'liq. Nima qilayotganiga qarab. Kimlardir shu narsani qaysidir firmada shu narsani tushunib turib yoki frilanserlar bilan ishlaydi. Hozir daje chet elliklar ham,"m mashtabiga bog'liq, avvalo i yo'nalishiga bog'liq. Nima qilayotganiga qarab. Kimlardir shu narsani qaysidir firmalar shu narsani tushunib turib, yoki frilanserlar bilan ishlaydi. Hozir daje chet elliklar ham a",masshtabiga bog'liq avvalo va yo'nalishiga bog'liq nima qilayotganiga qarab kimlardir shu narsani qaysidir firmada shu narsani tushunib turib yoki frilanserlar bilan ishlaydi hozir daje chet elliklar ham,m mashtabiga bog'liq avvalo i yo'nalishiga bog'liq nima qilayotganiga qarab kimlardir shu narsani qaysidir firmalar shu narsani tushunib turib yoki frilanserlar bilan ishlaydi hozir daje chet elliklar ham a,0.1852,0.9633,19.1626875,masshtabiga bog'liq avvalo va yo'nalishiga bog'liq. Nima qilayotganiga qarab. Kimlardir shu narsani qaysidir firmalar shu narsani tushunib turib yoki frilanserlar bilan ishlaydi. Hozir daje chet elliklar ham
1322,17760.wav,"to'xtatdik, endi Reactga o'tdik. Baribir front-end Reactda qilgan yaxshi dedi, hozir Reactda yozayapmiz bu narsani. Bu qiyinchilik ham desa ham bo'ladi, qiyinchilik ham emas, lekin startapda mana shunaqa noaniqlik juda ham katta.","toʻxtatdik. Endi Reactga oʻtdik. Baribir front-endni Reactda qilgan yaxshi dedik-da, hozir Reactda yozayapmiz-da bu narsani. Bu qiyinchilik ham desa ham boʻladi, qiyinchilik ham emas, lekin start-upda mana shunaqa noaniqlik judayam katta.",to'xtatdik endi reactga o'tdik baribir front-end reactda qilgan yaxshi dedi hozir reactda yozayapmiz bu narsani bu qiyinchilik ham desa ham bo'ladi qiyinchilik ham emas lekin startapda mana shunaqa noaniqlik juda ham katta,to'xtatdik endi reactga o'tdik baribir front-endni reactda qilgan yaxshi dedik-da hozir reactda yozayapmiz-da bu narsani bu qiyinchilik ham desa ham bo'ladi qiyinchilik ham emas lekin start-upda mana shunaqa noaniqlik judayam katta,0.1875,0.9316,18.8106875,"to'xtatdik, endi Reactga o'tdik. Baribir front-endni Reactda qilgan yaxshi dedik-da, hozir Reactda yozayapmiz bu narsani. Bu qiyinchilik ham desa ham bo'ladi, qiyinchilik ham emas, lekin startapda mana shunaqa noaniqlik juda ham katta."
946,04405.wav,"mana shu ishga oid ish tajribangiz, agar qanaqadir hakaton, yana qayerdadir yutgan bo'lsangiz, mana shu tomonlardan gapirishingiz sizni intervyuda ancha martabangizni ko'taradi.","oy mana shu ishga oid ish tajribangiz, agar qanaqadir hackathon, yana qayerlardadir yutgan bo'lsangiz, mana shu tomonlardan gapirishingiz sizni... ular intervyuda ancha martabangizni ko'taradi.",mana shu ishga oid ish tajribangiz agar qanaqadir hakaton yana qayerdadir yutgan bo'lsangiz mana shu tomonlardan gapirishingiz sizni intervyuda ancha martabangizni ko'taradi,oy mana shu ishga oid ish tajribangiz agar qanaqadir hackathon yana qayerlardadir yutgan bo'lsangiz mana shu tomonlardan gapirishingiz sizni ular intervyuda ancha martabangizni ko'taradi,0.1818,0.9638,15.621375,"mana shu ishga oid ish tajribangiz, agar qanaqadir hakaton, yana qayerdadir yutgan bo'lsangiz, mana shu tomonlardan gapirishingiz sizni intervyuda ancha martabangizni ko'taradi."
348,16801.wav,"Birinchi ishim shunaqa dasturlash bo'yicha ishim shunaqa qabul qilganman. Boshida xursand ham bo'lganman, ozgina xafa ham bo'lganman, chunki endi vaqtim besh 9 dan 5 gacha ishda o'tadi. Ya'ni endi demak erkinlik biroz kamayadi, aynan bitta joyga borib ishlash kerak edi. Ikkita taraflama ham xursand bo'lganman va","Birinchi ishim shunaqa, dasturlash bo'yicha ishim, shunaqa qabul qilganman. Boshida xursand ham bo'lganman, ozgina xafa ham bo'lganman, chunki endi vaqtim... to'qqizdan beshgacha ishda o'tadi. Ya'ni endi, demak, erkinlik biroz kamayadi, aynan bitta joyga borib ishlash kerak. Ikki taraflama ham xursand bo'lganman va...",birinchi ishim shunaqa dasturlash bo'yicha ishim shunaqa qabul qilganman boshida xursand ham bo'lganman ozgina xafa ham bo'lganman chunki endi vaqtim besh to'qqizdan besh gacha ishda o'tadi ya'ni endi demak erkinlik biroz kamayadi aynan bitta joyga borib ishlash kerak edi ikkita taraflama ham xursand bo'lganman va,birinchi ishim shunaqa dasturlash bo'yicha ishim shunaqa qabul qilganman boshida xursand ham bo'lganman ozgina xafa ham bo'lganman chunki endi vaqtim to'qqizdan beshgacha ishda o'tadi ya'ni endi demak erkinlik biroz kamayadi aynan bitta joyga borib ishlash kerak ikki taraflama ham xursand bo'lganman va,0.1111,0.9676,19.845375,"Birinchi ishim shunaqa dasturlash bo'yicha ishim shunaqa qabul qilganman. Boshida xursand ham bo'lganman, ozgina xafa ham bo'lganman, chunki endi vaqtim besh 9 dan 5 gacha ishda o'tadi. Ya'ni endi demak erkinlik biroz kamayadi, aynan bitta joyga borib ishlash kerak edi. Ikkita taraflama ham xursand bo'lganman va"
169,20637.wav,"kurs jarayonida kichkina proyektlar bor. Misol uchun, agar HTML kursini olgan bo'lsangiz, oxirida bitta kichkina proyekt ko'rsatganman, misol uchun. CSSda ham bitta proyektni boshidan oxirigacha olib borganmiz. Endi Gitda proyekt qilinmagan.","A endi nechta proyekt bor? Kurs jarayonida, kichkina proyektlar bor. Misol uchun, o'sha HTML kursini olgan bo'lsangiz, oxirida bitta kichkina proyekt ko'rsatganman, misol uchun. CSSda ham, bitta proyektni boshidan oxirigacha olib borganmiz. Endi, Gitda proyekt qilinmagan.",kurs jarayonida kichkina proyektlar bor misol uchun agar html kursini olgan bo'lsangiz oxirida bitta kichkina proyekt ko'rsatganman misol uchun cssda ham bitta proyektni boshidan oxirigacha olib borganmiz endi gitda proyekt qilinmagan,a endi nechta proyekt bor kurs jarayonida kichkina proyektlar bor misol uchun o'sha html kursini olgan bo'lsangiz oxirida bitta kichkina proyekt ko'rsatganman misol uchun cssda ham bitta proyektni boshidan oxirigacha olib borganmiz endi gitda proyekt qilinmagan,0.1935,0.8444,14.981375,"endi nechta proyekt bor? Kurs jarayonida kichkina proyektlar bor. Misol uchun, o'sha HTML kursini olgan bo'lsa, oxirida bitta kichkina proyekt ko'rsatganman, misol uchun. CSSda ham bitta proyektni boshidan oxirigacha olib borganmiz. Endi Gitda proyekt qilinmagan."
1291,17509.wav,"20 soatdan oshmasa bo'ldi, anaqa yo'q, addiction yo'q. 20 soatdan oshsa addiction bor, video o'yinda. Misol 3 kun 3 soatdan to'g'ri kelyapti kuniga. Mana shu joyida, odatda keskin choralar ko'riladi. Telefon olib qo'yiladi yoki boshqa bo'ladi. Shunga nima deysiz?","20 soatdan oshmasa boʻldi. Anaqa yoʻq, addiction yoʻq. 20 soatdan oshsa addiction bor. Video oʻyinda. Soat uch kun, uch soatdan toʻgʻri kelyapti kuniga. Ha, mana shu joyda, a-a, m-m, odatda, anavi, keskin choralar koʻriladi. Telefon olib qoʻyiladi yoki boshqa boʻladi. Shunga nima deysiz?",yigirma soatdan oshmasa bo'ldi anaqa yo'q addiction yo'q yigirma soatdan oshsa addiction bor video o'yinda misol uch kun uch soatdan to'g'ri kelyapti kuniga mana shu joyida odatda keskin choralar ko'riladi telefon olib qo'yiladi yoki boshqa bo'ladi shunga nima deysiz,yigirma soatdan oshmasa bo'ldi anaqa yo'q addiction yo'q yigirma soatdan oshsa addiction bor video o'yinda soat uch kun uch soatdan to'g'ri kelyapti kuniga ha mana shu joyda a-a m-m odatda anavi keskin choralar ko'riladi telefon olib qo'yiladi yoki boshqa bo'ladi shunga nima deysiz,0.1538,0.918,18.597375,"20 soatdan oshmasa bo'ldi, anaqa yo'q, addiction yo'q. 20 soatdan oshsa addiction bor, video o'yinda. Misol 3 kun 3 soatdan to'g'ri kelyapti kuniga. Mana shu joyida, odatda keskin choralar ko'riladi. Telefon olib qo'yiladi yoki boshqa bo'ladi. Shunga nima deysiz?"
465,15734.wav,"O'shanga ham jahl qilib bormayapti, o'ynamayman deganman. U borsa ham umuman boshqa ish qilaman deganman. Ukrainaga ketayotgan vaqtimda","Oʻshanga ham jahl qilib bormayotdim, oʻynamayman deganman. Borsam ham umuman boshqa ish qilaman deganman. Ukrainaga ketayotgan vaqtimda...",o'shanga ham jahl qilib bormayapti o'ynamayman deganman u borsa ham umuman boshqa ish qilaman deganman ukrainaga ketayotgan vaqtimda,o'shanga ham jahl qilib bormayotdim o'ynamayman deganman borsam ham umuman boshqa ish qilaman deganman ukrainaga ketayotgan vaqtimda,0.1667,0.9697,11.344,"O'shanga ham jahl qilib bormayman, o'ynamayman deganman. Borsa ham umuman boshqa ish qilaman deganman. Ukrainaga ketayotgan vaqtimda"
365,16987.wav,"imkoniyatga egamiz, chunki bu global hisoblanadi. Faylimizning yuqori qismida e'lon qilinganligi uchun, lekin agar biz quyidagi kodni","ishlatish imkoniyatiga egamiz, chunki bu global hisoblanadi. Faylimizning yuqori qismida eʼlon qilinganligi uchun. Lekin agar biz quyidagi kodni",imkoniyatga egamiz chunki bu global hisoblanadi faylimizning yuqori qismida e'lon qilinganligi uchun lekin agar biz quyidagi kodni,ishlatish imkoniyatiga egamiz chunki bu global hisoblanadi faylimizning yuqori qismida e'lon qilinganligi uchun lekin agar biz quyidagi kodni,0.1176,0.9594,10.4906875,
87,12468.wav,"Shu narsa bizga ko'proq motiv berib turgan, ya'ni motivatsiya berib turgan, ya'ni bitta bolani o'zgartirishimiz oilada to'rtta, beshta odamni o'zgartirishimizga sabab bo'ladi.","a-a, shu narsa bizlarga koʻproq motiv berib turgan, yaʼni motivatsiya berib turganki, yaʼni bitta bolani oʻzgartirishimiz, oilada toʻrtta, beshta odamni oʻzgartirishimizga sabab boʻladi.",shu narsa bizga ko'proq motiv berib turgan ya'ni motivatsiya berib turgan ya'ni bitta bolani o'zgartirishimiz oilada to'rtta beshta odamni o'zgartirishimizga sabab bo'ladi,a-a shu narsa bizlarga ko'proq motiv berib turgan ya'ni motivatsiya berib turganki ya'ni bitta bolani o'zgartirishimiz oilada to'rtta beshta odamni o'zgartirishimizga sabab bo'ladi,0.1364,0.9744,12.176,"Shu narsa bizga ko'proq motiv berib turgan, ya'ni motivatsiya berib turgan. Keyin yana bitta bolani o'zgartirishimiz oilada to'rtta, beshta odamni o'zgartirishimizga sabab bo'ladi."
406,09238.wav,"sizni agar aytaylik 10 ta projekt bo'lsa, 10 tadan ikkitasiga ulgurib, sakkiztasiga ulgurmayotgan bo'lsangiz ham bu ham bir yaxshi natija deb o'zimizga aytishimiz kerak. Chunki siz faqat undayda ha harakat qilishga ulgurishga shuning uchun","bu sizni agar aytaylik 10 ta proyekt bo'lsa, 10 tadan ikkitasiga ulgurib, sakkiztasiga ulgurmayotgan bo'lsangiz ham, bu ham bir yaxshi natija deb o'zimizga aytishimiz kerak. Chunki u sizni faqat undaydi-da. Ha, harakat qilishga, ulgurishga. Shuning uchun, m-m-m-m",sizni agar aytaylik o'nta projekt bo'lsa o'n tadan ikkitasiga ulgurib sakkiztasiga ulgurmayotgan bo'lsangiz ham bu ham bir yaxshi natija deb o'zimizga aytishimiz kerak chunki siz faqat undayda ha harakat qilishga ulgurishga shuning uchun,bu sizni agar aytaylik o'nta proyekt bo'lsa o'n tadan ikkitasiga ulgurib sakkiztasiga ulgurmayotgan bo'lsangiz ham bu ham bir yaxshi natija deb o'zimizga aytishimiz kerak chunki u sizni faqat undaydi-da ha harakat qilishga ulgurishga shuning uchun m-m-m-m,0.1818,0.4146,19.941375," sizni agar aytaylik 10 ta proyekt bo'lsa, 10 tadan ikkitasiga ulgurib, sakkiztasiga ulgurmayotgan bo'lsangiz ham bu ham bir yaxshi natija deb o'zimizga aytishimiz kerak. Chunki u sizni faqat undaydi. Ha, harakat qilishga, ulgurishga shuning uchun"
547,05652.wav,"bir xil padding ko'rsatish uchun klass hisoblanadi. Keyingisi py-4. P yana padding, y esa endi bu yerda ko'rishimiz mumkin, top va bottom ko'rsatish uchun ishlatilinadi. Demak, bu klassimiz elementimizga padding top va bottom","bir xil padding koʻrsatish uchun klass hisoblanadi. Keyingisi P Y chiziqcha toʻrt. P yana padding, Y esa endi bu yerda koʻrishimiz mumkin, top va bottom koʻrsatish uchun ishlatilinadi. Demak bu klassimiz elementimizga padding top va bottom",bir xil padding ko'rsatish uchun klass hisoblanadi keyingisi py-to'rt p yana padding y esa endi bu yerda ko'rishimiz mumkin top va bottom ko'rsatish uchun ishlatilinadi demak bu klassimiz elementimizga padding top va bottom,bir xil padding ko'rsatish uchun klass hisoblanadi keyingisi p y chiziqcha to'rt p yana padding y esa endi bu yerda ko'rishimiz mumkin top va bottom ko'rsatish uchun ishlatilinadi demak bu klassimiz elementimizga padding top va bottom,0.1212,0.9672,17.616,
1247,10331.wav,"Demak, xudo xohlasa 15-oktyabrdan boshlab kursimizga ro'yxatdan o'tishlar mumkin bo'ladi. Men bugun buni guruhida e'lon qilaman. O'shandan keyin bemalol yopiq gruppalarimizda","Demak, xudo xohlasa, o'n beshinchi oktyabrdan boshlab kursimizdan ro'yxatdan o'tishlari mumkin bo'ladi. Men bugun buni guruhda e'lon qilaman. Shundan keyin bemalol yopiq gruppalarimizda...",demak xudo xohlasa o'n beshinchi oktyabrdan boshlab kursimizga ro'yxatdan o'tishlar mumkin bo'ladi men bugun buni guruhida e'lon qilaman o'shandan keyin bemalol yopiq gruppalarimizda,demak xudo xohlasa o'n beshinchi oktyabrdan boshlab kursimizdan ro'yxatdan o'tishlari mumkin bo'ladi men bugun buni guruhda e'lon qilaman shundan keyin bemalol yopiq gruppalarimizda,0.1739,0.9752,13.317375,"Demak, xudo xohlasa 15-oktyabrdan boshlab kursimizdan ro'yxatdan o'tishlari mumkin bo'ladi. Men bugun buni guruhida e'lon qilaman. O'shandan keyin bemalol yopiq gruppalarimizda"
